txn_id,timestamp,txn_date,hour_of_day,user_id,merchant_id,merchant_category,effective_mcc,amount,amount_flag,status,utr,utr_flag,customer_fk_valid,merchant_fk_valid
TXN00011646,2026-01-20 23:48:04,2026-01-20,23,USR24673,MCH8110,Transportation,4131,2513.23,VALID_AMOUNT,SUCCESS,UTR2405492854,VALID_UTR,True,True
TXN00016947,2026-01-29 19:50:19,2026-01-29,19,USR24926,MCH3778,Hotel & Lodging,7011,21758.89,VALID_AMOUNT,SUCCESS,UTR0697188885,VALID_UTR,True,True
TXN00017727,2026-01-19 03:48:39,2026-01-19,3,USR46527,MCH8537,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR7200781845,VALID_UTR,True,True
TXN00014480,2026-02-05 00:00:00,2026-02-05,0,USR99246,MCH6044,Pharmacy,5912,5329.14,VALID_AMOUNT,SUCCESS,UTR8591359934,VALID_UTR,True,True
TXN00014621,2026-01-09 21:48:53,2026-01-09,21,USR27912,MCH2675,Pharmacy,5912,22231.46,VALID_AMOUNT,SUCCESS,UTR3014764473,VALID_UTR,False,True
TXN00003550,2026-02-19 00:00:00,2026-02-19,0,USR72965,MCH8420,Restaurant,5812,14089.58,VALID_AMOUNT,SUCCESS,UTR6098875464,VALID_UTR,False,False
TXN00006568,2026-02-06 07:13:39,2026-02-06,7,USR70710,MCH7858,Grocery,5411,14007.0,VALID_AMOUNT,SUCCESS,UTR8864181756,VALID_UTR,False,False
TXN00004432,2026-01-12 02:10:48,2026-01-12,2,USR77211,MCH2417,Transportation,4131,13677.75,VALID_AMOUNT,SUCCESS,UTR0200095550,VALID_UTR,False,True
TXN00005131,2026-03-28 22:50:52,2026-03-28,22,USR78191,MCH6930,Transportation,4131,13984.86,VALID_AMOUNT,SUCCESS,UTR7136827579,VALID_UTR,True,True
TXN00008731,2026-03-24 19:05:04,2026-03-24,19,USR56212,MCH2130,Grocery,5411,4410.47,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00014629,2026-02-19 06:23:05,2026-02-19,6,USR10017,MCH3949,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR9245307976,VALID_UTR,False,False
TXN00008150,2026-02-13 23:01:26,2026-02-13,23,USR19547,MCH9867,Restaurant,5812,6313.8,VALID_AMOUNT,PENDING,UTR4335473425,VALID_UTR,False,True
TXN00014710,2026-03-12 10:10:38,2026-03-12,10,USR53916,MCH6593,Transportation,4131,1410.17,VALID_AMOUNT,SUCCESS,UTR2504577328,VALID_UTR,False,True
TXN00016022,2026-02-26 22:47:14,2026-02-26,22,USR30197,MCH8950,Hotel & Lodging,7011,17412.43,VALID_AMOUNT,SUCCESS,UTR8601565052,VALID_UTR,False,True
TXN00017379,2026-03-28 03:35:36,2026-03-28,3,USR56732,MCH7990,Grocery,5411,24142.57,VALID_AMOUNT,SUCCESS,UTR0925416616,VALID_UTR,False,False
TXN00010102,2026-01-06 12:32:40,2026-01-06,12,USR99797,MCH5883,Hotel & Lodging,7011,15442.76,VALID_AMOUNT,SUCCESS,UTR8513316538,VALID_UTR,False,True
TXN00007242,2026-01-26 15:59:48,2026-01-26,15,USR99698,MCH3253,Books & Stationery,5942,22640.5,VALID_AMOUNT,FAILED,UTR9509630569,VALID_UTR,False,True
TXN00019810,2026-03-22 12:39:38,2026-03-22,12,USR43962,MCH2872,Grocery,5411,12292.04,VALID_AMOUNT,SUCCESS,UTR3277024238,VALID_UTR,False,False
TXN00018816,2026-02-23 17:16:07,2026-02-23,17,USR46589,MCH2570,Grocery,5411,2145.8,VALID_AMOUNT,FAILED,UTR0634750053,VALID_UTR,True,False
TXN00007845,2026-02-25 11:28:52,2026-02-25,11,USR23610,MCH3154,Restaurant,5812,20520.19,VALID_AMOUNT,SUCCESS,UTR7346964126,VALID_UTR,False,True
TXN00011013,2026-03-26 21:16:14,2026-03-26,21,USR87915,MCH6116,Restaurant,5812,24006.71,VALID_AMOUNT,SUCCESS,UTR4760749510,VALID_UTR,False,True
TXN00008168,2026-02-12 13:35:05,2026-02-12,13,USR34232,MCH3916,Grocery,5411,17141.61,VALID_AMOUNT,PENDING,UTR1921984275,VALID_UTR,True,True
TXN00009935,2026-03-05 17:20:10,2026-03-05,17,USR65950,MCH7184,Transportation,4131,7594.72,VALID_AMOUNT,SUCCESS,UTR3465403129,VALID_UTR,True,True
TXN00012706,2026-01-21 00:00:00,2026-01-21,0,USR86454,MCH7420,Hotel & Lodging,7011,21926.91,VALID_AMOUNT,SUCCESS,UTR4688716894,VALID_UTR,True,False
TXN00008609,2026-03-27 10:03:54,2026-03-27,10,USR11055,MCH3107,Restaurant,5812,16009.87,VALID_AMOUNT,SUCCESS,UTR3995975345,VALID_UTR,True,True
TXN00011049,2026-01-09 14:05:57,2026-01-09,14,USR28803,MCH1392,Pharmacy,5912,10164.01,VALID_AMOUNT,SUCCESS,UTR3782413314,VALID_UTR,False,True
TXN00001048,2026-02-10 18:48:28,2026-02-10,18,USR13103,MCH8275,Pharmacy,5912,620.0,VALID_AMOUNT,SUCCESS,UTR9950227469,VALID_UTR,False,False
TXN00018243,2026-03-21 11:21:35,2026-03-21,11,USR64772,MCH8472,Grocery,5411,526.34,VALID_AMOUNT,SUCCESS,UTR7146942048,VALID_UTR,True,True
TXN00011481,2026-02-18 08:44:18,2026-02-18,8,USR32595,MCH5742,Restaurant,5812,15089.41,VALID_AMOUNT,SUCCESS,UTR7045701654,VALID_UTR,False,False
TXN00013374,2026-02-11 22:32:43,2026-02-11,22,USR95436,MCH1633,Hotel & Lodging,7011,15484.01,VALID_AMOUNT,SUCCESS,UTR9354608735,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00013962,2026-02-11 06:22:30,2026-02-11,6,USR17289,MCH1249,Grocery,5411,14439.21,VALID_AMOUNT,SUCCESS,UTR5394307180,VALID_UTR,False,True
TXN00000715,2026-01-19 15:01:11,2026-01-19,15,USR63260,MCH6382,Transportation,4131,8728.22,VALID_AMOUNT,SUCCESS,UTR4517308958,VALID_UTR,False,False
TXN00010864,2026-01-23 00:26:24,2026-01-23,0,USR22156,MCH1058,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR7164234714,VALID_UTR,False,True
TXN00013436,2026-03-20 21:55:03,2026-03-20,21,USR97277,MCH8788,Hotel & Lodging,7011,23998.6,VALID_AMOUNT,FAILED,UTR7357583187,VALID_UTR,False,False
TXN00016404,2026-03-19 13:04:03,2026-03-19,13,USR76412,MCH4523,Transportation,4131,11351.41,VALID_AMOUNT,SUCCESS,UTR4960750833,VALID_UTR,False,False
TXN00003575,2026-01-08 02:10:16,2026-01-08,2,USR84207,MCH3496,Restaurant,5812,22239.09,VALID_AMOUNT,FAILED,UTR1193200381,VALID_UTR,False,False
TXN00003961,2026-01-24 14:42:55,2026-01-24,14,USR33426,MCH9043,Pharmacy,5912,14353.01,VALID_AMOUNT,SUCCESS,UTR0003375870,VALID_UTR,False,True
TXN00007140,2026-03-07 23:32:11,2026-03-07,23,USR45331,MCH9529,Telecom,4814,3165.82,VALID_AMOUNT,SUCCESS,UTR2549402191,VALID_UTR,False,True
TXN00001241,2026-02-20 17:40:56,2026-02-20,17,USR56575,MCH6075,Restaurant,5812,21716.89,VALID_AMOUNT,SUCCESS,UTR0753177275,VALID_UTR,True,True
TXN00013938,2026-03-09 10:19:29,2026-03-09,10,USR29963,MCH1051,Miscellaneous Retail,,19086.9,VALID_AMOUNT,FAILED,UTR4286755278,VALID_UTR,True,False
TXN00017843,2026-02-11 13:07:54,2026-02-11,13,USR67013,MCH6264,Hotel & Lodging,7011,24161.0,VALID_AMOUNT,SUCCESS,UTR5276671335,VALID_UTR,False,False
TXN00017444,2026-03-05 18:48:54,2026-03-05,18,USR58624,MCH7520,Hotel & Lodging,7011,,PARSE_ERROR,SUCCESS,UTR1105556931,VALID_UTR,False,False
TXN00014517,2026-03-24 16:15:54,2026-03-24,16,USR38022,MCH3377,Grocery,5411,12377.84,VALID_AMOUNT,SUCCESS,UTR3119097504,VALID_UTR,False,False
TXN00014435,2026-01-10 09:06:06,2026-01-10,9,USR63234,MCH4668,Hotel & Lodging,7011,22986.55,VALID_AMOUNT,SUCCESS,UTR0382831066,VALID_UTR,False,False
TXN00005586,2026-01-17 00:28:16,2026-01-17,0,USR19633,MCH3592,Miscellaneous Retail,5999,,PARSE_ERROR,FAILED,UTR5502514427,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00013364,2026-01-09 17:03:04,2026-01-09,17,USR44330,MCH6889,Pharmacy,5912,,PARSE_ERROR,FAILED,UTR6483490204,VALID_UTR,False,True
TXN00012222,2026-03-28 16:04:33,2026-03-28,16,USR43865,MCH9716,Pharmacy,5912,1843.29,VALID_AMOUNT,SUCCESS,UTR6054764550,VALID_UTR,True,True
TXN00012279,2026-03-28 11:56:04,2026-03-28,11,USR73061,MCH9362,Restaurant,5812,16794.36,VALID_AMOUNT,SUCCESS,UTR1720342727,VALID_UTR,False,True
TXN00007636,2026-02-23 08:38:37,2026-02-23,8,USR76377,MCH1255,Hotel & Lodging,7011,1105.73,VALID_AMOUNT,SUCCESS,UTR4965310828,VALID_UTR,True,True
TXN00012310,2026-01-15 22:19:22,2026-01-15,22,USR35448,MCH3984,Hotel & Lodging,7011,17994.4,VALID_AMOUNT,SUCCESS,UTR0734156548,VALID_UTR,False,True
TXN00007646,2026-01-27 20:18:35,2026-01-27,20,USR27145,MCH7855,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR9043296173,VALID_UTR,False,False
TXN00006976,2026-02-07 16:10:53,2026-02-07,16,USR93864,MCH3549,Pharmacy,5912,10906.81,VALID_AMOUNT,SUCCESS,UTR1834705025,VALID_UTR,False,True
TXN00017765,2026-01-27 18:57:12,2026-01-27,18,USR70144,MCH7450,Grocery,5411,4274.38,VALID_AMOUNT,SUCCESS,UTR4108055245,VALID_UTR,False,False
TXN00015068,2026-01-14 04:20:07,2026-01-14,4,USR86608,MCH9879,Telecom,4814,15447.34,VALID_AMOUNT,SUCCESS,UTR2484738432,VALID_UTR,True,True
TXN00016992,2026-02-18 11:47:33,2026-02-18,11,USR12827,MCH1699,Transportation,4131,11787.66,VALID_AMOUNT,SUCCESS,UTR9848915682,VALID_UTR,False,False
TXN00013729,2026-02-03 07:00:56,2026-02-03,7,USR34101,MCH5401,Hotel & Lodging,7011,4712.72,VALID_AMOUNT,SUCCESS,UTR5346174616,VALID_UTR,False,True
TXN00000954,2026-02-02 18:25:59,2026-02-02,18,USR54714,MCH8255,Restaurant,5812,22861.15,VALID_AMOUNT,SUCCESS,UTR4484049051,VALID_UTR,True,True
TXN00017378,2026-03-24 03:24:22,2026-03-24,3,USR43499,MCH1806,Grocery,5411,12004.11,VALID_AMOUNT,SUCCESS,UTR8204677931,VALID_UTR,True,True
TXN00016948,2026-01-16 00:00:00,2026-01-16,0,USR61221,MCH6421,Apparel,5699,23486.4,VALID_AMOUNT,SUCCESS,UTR4373526520,VALID_UTR,False,True
TXN00010874,2026-02-14 06:23:08,2026-02-14,6,USR38157,MCH3468,Restaurant,5812,7029.27,VALID_AMOUNT,SUCCESS,UTR3484838143,VALID_UTR,False,True
TXN00006547,2026-02-28 05:59:15,2026-02-28,5,USR36238,MCH2163,Grocery,5411,13982.83,VALID_AMOUNT,FAILED,UTR3385006914,VALID_UTR,False,False
TXN00014576,2026-02-20 13:43:18,2026-02-20,13,USR89098,MCH8985,Transportation,4131,8388.86,VALID_AMOUNT,FAILED,UTR3797419541,VALID_UTR,False,False
TXN00013493,2026-02-17 23:07:47,2026-02-17,23,USR25459,MCH2329,Restaurant,5812,6645.73,VALID_AMOUNT,SUCCESS,UTR6248293033,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00006929,2026-02-21 18:27:34,2026-02-21,18,USR57424,MCH7113,Books & Stationery,5942,17454.78,VALID_AMOUNT,SUCCESS,UTR9365300015,VALID_UTR,False,True
TXN00014335,2026-01-19 20:59:35,2026-01-19,20,USR15443,MCH6219,Grocery,5411,7674.0,VALID_AMOUNT,SUCCESS,UTR4920472232,VALID_UTR,False,True
TXN00012018,2026-03-22 15:29:17,2026-03-22,15,USR40785,MCH7491,Pharmacy,5912,20919.4,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00003649,2026-03-06 02:22:19,2026-03-06,2,USR74182,MCH4953,Grocery,5411,14926.8,VALID_AMOUNT,SUCCESS,UTR4759886226,VALID_UTR,True,False
TXN00012622,2026-02-17 08:53:34,2026-02-17,8,USR37532,MCH9029,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR6225790100,VALID_UTR,True,True
TXN00002262,2026-01-25 20:26:57,2026-01-25,20,USR39522,MCH8576,Pharmacy,5912,15052.07,VALID_AMOUNT,SUCCESS,UTR5780666132,VALID_UTR,False,False
TXN00016989,2026-03-29 00:59:56,2026-03-29,0,USR89465,MCH4042,Restaurant,5812,22250.22,VALID_AMOUNT,SUCCESS,UTR6455312731,VALID_UTR,False,True
TXN00006237,2026-01-25 20:01:55,2026-01-25,20,USR94351,MCH5070,Transportation,4131,16108.88,VALID_AMOUNT,SUCCESS,UTR6967791863,VALID_UTR,False,True
TXN00002549,2026-01-06 04:05:51,2026-01-06,4,USR66747,MCH4197,Transportation,4131,10183.59,VALID_AMOUNT,SUCCESS,UTR0106641598,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00010867,2026-01-28 23:25:46,2026-01-28,23,USR69520,MCH6687,Miscellaneous Retail,,976.74,VALID_AMOUNT,SUCCESS,UTR6944301277,VALID_UTR,False,False
TXN00012527,2026-02-17 06:08:44,2026-02-17,6,USR77658,MCH5009,Grocery,5411,326.32,VALID_AMOUNT,SUCCESS,UTR9983630011,VALID_UTR,False,True
TXN00018898,2026-01-18 10:58:24,2026-01-18,10,USR53178,MCH6890,Grocery,5411,14449.76,VALID_AMOUNT,SUCCESS,UTR6787535013,VALID_UTR,True,True
TXN00018662,2026-01-06 12:32:54,2026-01-06,12,USR70131,MCH8387,Grocery,5411,23585.06,VALID_AMOUNT,SUCCESS,UTR3606763542,VALID_UTR,False,False
TXN00000019,2026-01-03 21:25:57,2026-01-03,21,USR71709,MCH2366,Miscellaneous Retail,,10804.0,VALID_AMOUNT,SUCCESS,UTR5047194289,VALID_UTR,False,False
TXN00002122,2026-02-01 11:52:00,2026-02-01,11,USR33368,MCH5480,Grocery,5411,12635.12,VALID_AMOUNT,SUCCESS,UTR4913359213,VALID_UTR,False,False
TXN00000537,2026-01-27 20:42:41,2026-01-27,20,USR60992,MCH1119,Grocery,5411,21242.69,VALID_AMOUNT,SUCCESS,UTR4409317265,VALID_UTR,False,False
TXN00013934,2026-02-01 05:54:08,2026-02-01,5,USR77709,MCH5422,Hotel & Lodging,7011,24508.25,VALID_AMOUNT,SUCCESS,UTR4211419284,VALID_UTR,False,True
TXN00005830,2026-02-13 00:31:21,2026-02-13,0,USR83635,MCH9162,Grocery,5411,13374.64,VALID_AMOUNT,SUCCESS,UTR1305403527,VALID_UTR,False,True
TXN00017831,2026-01-31 14:15:55,2026-01-31,14,USR95818,MCH5088,Restaurant,5812,5857.57,VALID_AMOUNT,SUCCESS,UTR7422473863,VALID_UTR,True,False
TXN00019938,2026-02-20 16:18:53,2026-02-20,16,USR79347,MCH1873,Hotel & Lodging,7011,20304.0,VALID_AMOUNT,SUCCESS,UTR9330870997,VALID_UTR,False,True
TXN00017844,2026-02-02 10:24:09,2026-02-02,10,USR68176,MCH1424,Hotel & Lodging,7011,8541.89,VALID_AMOUNT,SUCCESS,UTR3903728039,VALID_UTR,False,True
TXN00015987,2026-01-11 19:52:49,2026-01-11,19,USR76964,MCH4037,Restaurant,5812,24500.21,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,True
TXN00007196,2026-02-05 12:25:09,2026-02-05,12,USR67264,MCH3284,Hotel & Lodging,7011,13548.59,VALID_AMOUNT,SUCCESS,UTR0591473906,VALID_UTR,True,True
TXN00005096,2026-02-22 13:53:30,2026-02-22,13,USR39573,MCH7055,Grocery,5411,10953.12,VALID_AMOUNT,SUCCESS,UTR7153061272,VALID_UTR,False,False
TXN00009828,2026-02-28 00:00:00,2026-02-28,0,USR63398,MCH5410,Hotel & Lodging,7011,13420.0,VALID_AMOUNT,SUCCESS,UTR0295929919,VALID_UTR,False,True
TXN00011143,2026-01-16 20:32:13,2026-01-16,20,USR26585,MCH7731,Pharmacy,5912,5412.55,VALID_AMOUNT,FAILED,UTR3542939083,VALID_UTR,False,True
TXN00003533,2026-01-20 15:03:33,2026-01-20,15,USR61211,MCH2310,Grocery,5411,8163.09,VALID_AMOUNT,SUCCESS,UTR9120698448,VALID_UTR,False,True
TXN00001290,2026-03-18 11:46:20,2026-03-18,11,USR56488,MCH9748,Grocery,5411,1973.68,VALID_AMOUNT,SUCCESS,UTR6741827103,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00005901,2026-03-26 12:22:01,2026-03-26,12,USR35676,MCH4050,Pharmacy,5912,15792.29,VALID_AMOUNT,SUCCESS,UTR0846569316,VALID_UTR,False,True
TXN00000729,2026-01-01 00:56:45,2026-01-01,0,USR73020,MCH5098,Pharmacy,5912,5049.0,VALID_AMOUNT,PENDING,UTR7605280023,VALID_UTR,True,False
TXN00018302,2026-02-04 17:36:44,2026-02-04,17,USR14258,MCH8113,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR3526168331,VALID_UTR,False,False
TXN00015465,2026-03-22 20:09:48,2026-03-22,20,USR76326,MCH5445,Department Store,5311,20704.85,VALID_AMOUNT,FAILED,UTR8480053757,VALID_UTR,False,True
TXN00006496,2026-03-21 07:59:19,2026-03-21,7,USR72983,MCH5620,Grocery,5411,3274.55,VALID_AMOUNT,SUCCESS,UTR5336854703,VALID_UTR,False,False
TXN00005853,2026-01-06 10:58:08,2026-01-06,10,USR45638,MCH9812,Restaurant,5812,21291.02,VALID_AMOUNT,SUCCESS,UTR7036752346,VALID_UTR,False,False
TXN00004681,2026-01-28 12:49:11,2026-01-28,12,USR23968,MCH3527,Miscellaneous Retail,,6771.28,VALID_AMOUNT,SUCCESS,UTR9095414795,VALID_UTR,True,False
TXN00005970,2026-03-02 13:06:27,2026-03-02,13,USR11394,MCH8344,Grocery,5411,20640.12,VALID_AMOUNT,FAILED,UTR4938658820,VALID_UTR,False,True
TXN00009240,2026-03-21 15:21:19,2026-03-21,15,USR26176,MCH8248,Pharmacy,5912,17252.21,VALID_AMOUNT,SUCCESS,UTR9453005060,VALID_UTR,True,False
TXN00015725,2026-03-30 17:52:46,2026-03-30,17,USR18664,MCH1915,Pharmacy,5912,23053.79,VALID_AMOUNT,SUCCESS,UTR7295228735,VALID_UTR,False,False
TXN00019629,2026-03-05 16:42:32,2026-03-05,16,USR94922,MCH3677,Restaurant,5812,17159.04,VALID_AMOUNT,SUCCESS,UTR9319760133,VALID_UTR,True,True
TXN00012698,2026-02-28 19:29:50,2026-02-28,19,USR35430,MCH1117,Miscellaneous Retail,,20900.37,VALID_AMOUNT,SUCCESS,UTR7462186651,VALID_UTR,False,False
TXN00015536,2026-03-30 00:00:00,2026-03-30,0,USR89922,MCH2742,Pharmacy,5912,22558.68,VALID_AMOUNT,SUCCESS,UTR7059583344,VALID_UTR,False,True
TXN00000110,2026-02-21 00:00:00,2026-02-21,0,USR42339,MCH7022,Grocery,5411,1933.73,VALID_AMOUNT,SUCCESS,UTR2451751241,VALID_UTR,False,False
TXN00017597,2026-01-05 04:22:29,2026-01-05,4,USR55698,MCH4950,Hotel & Lodging,7011,-4574.15,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR9943180620,VALID_UTR,False,False
TXN00001103,2026-01-26 02:00:17,2026-01-26,2,USR42142,MCH3994,Transportation,4131,22096.0,VALID_AMOUNT,SUCCESS,UTR5742690140,VALID_UTR,True,False
TXN00001944,2026-03-05 23:21:19,2026-03-05,23,USR72181,MCH7385,Transportation,4131,17695.0,VALID_AMOUNT,SUCCESS,UTR1712732475,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00011863,2026-03-20 00:00:00,2026-03-20,0,USR85334,MCH4278,Grocery,5411,20229.0,VALID_AMOUNT,SUCCESS,UTR6390019609,VALID_UTR,False,True
TXN00016235,2026-01-19 08:04:31,2026-01-19,8,USR96205,MCH1110,Restaurant,5812,17865.26,VALID_AMOUNT,SUCCESS,UTR6999586604,VALID_UTR,True,False
TXN00019659,2026-02-26 02:33:24,2026-02-26,2,USR18886,MCH5751,Grocery,5411,21737.78,VALID_AMOUNT,SUCCESS,UTR6928377772,VALID_UTR,False,False
TXN00006637,2026-02-07 14:43:13,2026-02-07,14,USR32438,MCH8222,Miscellaneous Retail,,-22672.6,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR9857913180,VALID_UTR,False,False
TXN00017663,2026-02-18 00:30:53,2026-02-18,0,USR14506,MCH3165,Grocery,5411,24332.94,VALID_AMOUNT,SUCCESS,UTR1145356547,VALID_UTR,False,False
TXN00017296,2026-01-21 10:01:30,2026-01-21,10,USR78477,MCH4627,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR6286918249,VALID_UTR,False,True
TXN00013175,2026-03-16 21:56:49,2026-03-16,21,USR65033,MCH9749,Pharmacy,5912,5492.01,VALID_AMOUNT,SUCCESS,UTR6358809501,VALID_UTR,True,True
TXN00019904,2026-03-01 16:52:33,2026-03-01,16,USR59877,MCH2432,Restaurant,5812,1564.95,VALID_AMOUNT,SUCCESS,UTR1464234745,VALID_UTR,True,True
TXN00016232,2026-03-21 04:28:51,2026-03-21,4,USR95780,MCH8932,Grocery,5411,962.91,VALID_AMOUNT,FAILED,UTR7867314677,VALID_UTR,False,True
TXN00002266,2026-01-15 20:12:44,2026-01-15,20,USR54025,MCH4994,Restaurant,5812,15786.38,VALID_AMOUNT,SUCCESS,UTR5549576273,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00016543,2026-03-22 16:31:43,2026-03-22,16,USR47914,MCH8994,Pharmacy,5912,18966.3,VALID_AMOUNT,SUCCESS,UTR9957943625,VALID_UTR,False,True
TXN00016925,2026-02-09 07:52:40,2026-02-09,7,USR18768,MCH7653,Restaurant,5812,10632.45,VALID_AMOUNT,SUCCESS,UTR4767589465,VALID_UTR,False,True
TXN00006989,2026-03-11 22:23:14,2026-03-11,22,USR47361,MCH9183,Grocery,5411,3942.72,VALID_AMOUNT,SUCCESS,UTR1360946115,VALID_UTR,True,False
TXN00012041,2026-01-20 06:55:12,2026-01-20,6,USR60780,MCH4954,Pharmacy,5912,15591.46,VALID_AMOUNT,SUCCESS,UTR7510187546,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00012289,2026-02-10 10:19:35,2026-02-10,10,USR64948,MCH8805,Grocery,5411,2044.0,VALID_AMOUNT,SUCCESS,UTR4756829299,VALID_UTR,True,True
TXN00004505,2026-02-17 00:00:00,2026-02-17,0,USR15314,MCH7015,Restaurant,5812,12411.02,VALID_AMOUNT,PENDING,UTR1586629021,VALID_UTR,False,False
TXN00000376,2026-01-10 01:19:04,2026-01-10,1,USR93115,MCH6665,Grocery,5411,7981.2,VALID_AMOUNT,SUCCESS,UTR6951703838,VALID_UTR,False,True
TXN00017790,2026-03-27 16:36:27,2026-03-27,16,USR28285,MCH2955,Hotel & Lodging,7011,6948.0,VALID_AMOUNT,SUCCESS,UTR9301344615,VALID_UTR,False,False
TXN00002723,2026-02-08 20:07:05,2026-02-08,20,USR49353,MCH5540,Pharmacy,5912,19511.6,VALID_AMOUNT,SUCCESS,UTR1497576771,VALID_UTR,False,False
TXN00006536,2026-02-05 06:38:57,2026-02-05,6,USR37413,MCH1126,Restaurant,5812,6266.46,VALID_AMOUNT,SUCCESS,UTR1076777793,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00006713,2026-03-24 06:21:16,2026-03-24,6,USR29561,MCH3108,Hotel & Lodging,7011,17725.41,VALID_AMOUNT,SUCCESS,UTR5335986771,VALID_UTR,True,False
TXN00004151,2026-01-17 10:58:03,2026-01-17,10,USR90854,MCH4941,Grocery,5411,2964.28,VALID_AMOUNT,SUCCESS,UTR0609942267,VALID_UTR,True,False
TXN00001155,2026-01-23 09:11:33,2026-01-23,9,USR93148,MCH7524,Restaurant,5812,15469.1,VALID_AMOUNT,SUCCESS,UTR7970291597,VALID_UTR,False,True
TXN00010563,2026-03-03 08:42:57,2026-03-03,8,USR82515,MCH4997,Transportation,4131,2284.39,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,False
TXN00010176,2026-03-01 14:38:42,2026-03-01,14,USR20972,MCH2335,Hotel & Lodging,7011,1630.21,VALID_AMOUNT,SUCCESS,UTR4748893435,VALID_UTR,True,True
TXN00004764,2026-01-07 21:02:30,2026-01-07,21,USR42450,MCH3709,Pharmacy,5912,6222.64,VALID_AMOUNT,SUCCESS,UTR2513398067,VALID_UTR,True,False
TXN00017044,2026-02-14 06:33:04,2026-02-14,6,USR56281,MCH9115,Grocery,5411,17970.0,VALID_AMOUNT,FAILED,UTR5433335038,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00009209,2026-02-02 03:32:41,2026-02-02,3,USR67583,MCH5753,Grocery,5411,19799.74,VALID_AMOUNT,SUCCESS,UTR4302362367,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00003695,2026-01-24 00:01:35,2026-01-24,0,USR78172,MCH6623,Transportation,4131,8633.64,VALID_AMOUNT,SUCCESS,UTR1640211032,VALID_UTR,False,True
TXN00014599,2026-03-09 14:26:43,2026-03-09,14,USR41466,MCH7216,Restaurant,5812,9919.52,VALID_AMOUNT,SUCCESS,UTR4866194087,VALID_UTR,False,True
TXN00004994,2026-02-18 12:10:32,2026-02-18,12,USR54059,MCH5490,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR9570435136,VALID_UTR,False,True
TXN00010910,2026-02-06 04:57:17,2026-02-06,4,USR41410,MCH1828,Pharmacy,5912,5757.71,VALID_AMOUNT,FAILED,UTR5072957454,VALID_UTR,True,True
TXN00008295,2026-01-13 05:11:57,2026-01-13,5,USR19290,MCH6466,Transportation,4131,19285.37,VALID_AMOUNT,SUCCESS,UTR4555271643,VALID_UTR,False,True
TXN00019243,2026-01-28 15:36:39,2026-01-28,15,USR52828,MCH3215,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR7611685217,VALID_UTR,False,False
TXN00007429,2026-03-06 00:29:46,2026-03-06,0,USR12890,MCH1729,Transportation,4131,-16596.72,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR4969306080,VALID_UTR,False,True
TXN00011328,2026-02-21 08:17:00,2026-02-21,8,USR44095,MCH9501,Transportation,4131,2874.85,VALID_AMOUNT,SUCCESS,UTR5857622447,VALID_UTR,True,False
TXN00010698,2026-01-04 04:13:46,2026-01-04,4,USR66622,MCH5362,Grocery,5411,11952.49,VALID_AMOUNT,SUCCESS,UTR8248497125,VALID_UTR,False,True
TXN00005008,2026-01-23 04:13:15,2026-01-23,4,USR27956,MCH5475,Restaurant,5812,-21190.22,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR3840793130,VALID_UTR,False,False
TXN00008966,2026-03-24 03:38:41,2026-03-24,3,USR27654,MCH1824,Grocery,5411,16541.0,VALID_AMOUNT,SUCCESS,UTR1518060304,VALID_UTR,True,False
TXN00004012,2026-03-31 20:46:08,2026-03-31,20,USR61775,MCH8192,Pharmacy,5912,9803.84,VALID_AMOUNT,SUCCESS,UTR1177795406,VALID_UTR,False,True
TXN00007212,2026-02-18 18:08:04,2026-02-18,18,USR31645,MCH4242,Grocery,5411,4277.5,VALID_AMOUNT,SUCCESS,UTR7217318628,VALID_UTR,True,False
