complaint_id,txn_id,user_id,merchant_id,merchant_category,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,disputed_amount,amount_imputed,reason_category,complaint_text,severity,resolution_status,channel,txn_link_valid
CBK0001829,TXN00005136,USR58407,MCH5584,Hotel & Lodging,2026-03-19 00:00:00,2026-03-22 00:00:00,2026-03-24 00:00:00,3.0,1719.63,False,Duplicate Debit & Billing,User reports money deducted but merchant denies receiving payment.,Medium,REJECTED,Branch,True
CBK0000807,TXN00017317,USR77247,MCH5805,Restaurant,,2026-01-13 05:52:57,,,8056.19,False,Duplicate Debit & Billing,User claims account was compromised before transaction. pls check asap,Medium,IN_PROGRESS,Chatbot,True
CBK0001204,,USR37435,MCH7058,Department Store,,,2026-01-22 00:00:00,,-16163.8,False,Duplicate Debit & Billing,Merchant service was not delivered after payment.,Medium,REJECTED,Ivr,False
CBK0002299,TXN00012406,USR13926,MCH9166,Grocery,2026-01-11 00:00:00,2026-01-12 05:57:06,,1.247986111111111,-2900.07,False,Service & Delivery Failure,Customer says transaction was not authorized. urgent,Low,IN_PROGRESS,Ivr,True
CBK0002286,TXN00007923,USR98994,MCH2676,Miscellaneous Retail,2026-01-30 00:00:00,2026-02-07 13:24:35,2026-02-16 00:00:00,8.558738425925926,2225.43,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,Medium,IN_PROGRESS,Ivr,True
CBK0000567,TXN00016408,USR33228,MCH8298,Restaurant,2026-02-16 00:00:00,2026-02-19 00:00:00,2026-02-23 00:13:00,3.0,5179.58,False,Duplicate Debit & Billing,Customer says amount was debited twice.,Low,CLOSED,Email,True
CBK0001201,TXN00014054,USR85014,MCH7286,Restaurant,2026-03-15 00:00:00,2026-03-15 00:00:00,2026-03-27 08:14:00,0.0,14721.41,True,Service & Delivery Failure,Complaint received after multiple failed attempts.,Low,CLOSED,Chatbot,True
CBK0001779,TXN00006263,USR61731,MCH3837,Pharmacy,2026-02-22 00:00:00,2026-04-08 00:00:00,2026-04-20 19:46:00,45.0,843.91,False,Customer General Dispute,Merchant service was not delivered after payment.,Low,CLOSED,App,True
CBK0000315,TXN00011615,USR67684,MCH9052,Transportation,2026-01-30 19:19:00,2026-01-31 14:19:59,,0.792349537037037,634.85,True,Fraud & Account Takeover,merchant service was not delivered after payment.,Medium,RESOLVED,Chatbot,True
CBK0000683,TXN00017581,USR54113,MCH6129,Transportation,,2026-02-19 12:11:31,2026-03-21 00:00:00,,12534.15,True,Service & Delivery Failure,User says UPI PIN was not entered by them.,Low,REJECTED,Chatbot,True
CBK0001014,TXN00005083,USR78215,MCH9892,Hotel & Lodging,2026-01-29 08:31:00,2026-01-31 14:31:24,,2.250277777777778,448.0,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,Medium,REJECTED,Email,True
CBK0002450,TXN00005485,USR94055,MCH5437,Grocery,2026-01-06 19:11:31,2026-01-07 00:00:00,2026-01-09 00:00:00,0.20033564814814814,4839.05,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Critical,IN_PROGRESS,Branch,True
CBK0001114,TXN00004265,USR40538,MCH7833,Transportation,2026-03-06 00:00:00,2026-03-07 00:42:00,2026-03-18 00:00:00,1.0291666666666666,330.36,False,Service & Delivery Failure,Payment made to unknown merchant as per cust statement.,Low,IN_PROGRESS,Chatbot,True
CBK0001947,TXN00018820,USR36913,MCH9291,Transportation,2026-02-20 00:00:00,2026-03-02 00:00:00,2026-03-27 00:00:00,10.0,7255.27,False,Duplicate Debit & Billing,User claims account was compromised before transaction.,Low,RESOLVED,Ivr,True
CBK0002503,TXN00013623,USR34012,MCH2141,Grocery,2026-03-05 13:39:14,,2026-04-02 00:00:00,,3159.54,False,Fraud & Account Takeover,User says UPI PIN was not entered by them.,Low,IN_PROGRESS,Email,True
CBK0002362,TXN00007811,USR20310,MCH8076,Grocery,2026-02-15 08:01:23,2026-02-18 00:00:00,2026-03-05 13:01:23,2.6657060185185184,1224.0,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,High,IN_PROGRESS,Ivr,True
CBK0002060,TXN00010691,USR71335,MCH8391,Transportation,2026-01-09 00:00:00,2026-01-13 00:00:00,2026-01-20 00:00:00,4.0,518.38,False,Duplicate Debit & Billing,User reports money deducted but merchant denies receiving payment.,Medium,REJECTED,App,True
CBK0001135,TXN00011148,USR73600,MCH2913,Hotel & Lodging,2026-02-07 00:00:00,2026-02-14 13:33:58,2026-03-16 13:33:00,7.56525462962963,745.95,False,Customer General Dispute,User says UPI PIN was not entered by them.,Low,IN_PROGRESS,Ivr,True
CBK0001631,TXN00014809,USR76917,MCH2822,Transportation,2026-02-24 07:09:00,2026-02-25 00:00:00,2026-03-22 00:00:00,0.7020833333333333,1458.95,False,Service & Delivery Failure,customer says amount was debited twice.,High,RESOLVED,App,True
CBK0000363,TXN00014836,USR62092,MCH3992,Hotel & Lodging,2026-03-22 00:00:00,2026-04-06 00:00:00,2026-04-28 12:09:00,15.0,10870.71,True,Customer General Dispute,user reports money deducted but merchant denies receiving payment.,Low,RESOLVED,Chatbot,True
CBK0002324,TXN00016940,USR80407,MCH7916,Hotel & Lodging,2026-02-12 00:00:00,2026-02-14 00:00:00,2026-03-13 13:19:00,2.0,-60.71,False,Service & Delivery Failure,Customer complaint text unclear due to poor call center notes.,Low,CLOSED,App,True
CBK0000375,TXN00015798,USR47647,MCH8330,Grocery,2026-01-10 00:00:00,2026-01-12 00:00:00,2026-01-26 03:31:00,2.0,5976.69,False,Duplicate Debit & Billing,suspicious high-value payment disputed by customer.,Low,IN_PROGRESS,Chatbot,True
CBK0002593,TXN00017923,USR87216,MCH8000,Grocery,2026-02-22 07:31:00,2026-02-24 00:00:00,2026-03-03 10:31:06,1.6868055555555554,1055.53,False,Duplicate Debit & Billing,Suspicious high-value payment disputed by customer.,Medium,CLOSED,Chatbot,True
CBK0001120,TXN00004989,USR96958,MCH5208,Grocery,2026-01-23 00:00:00,2026-01-24 15:03:00,2026-02-06 00:00:00,1.6270833333333334,5305.63,False,Customer General Dispute,customer says amount was debited twice.,Medium,IN_PROGRESS,Chatbot,True
CBK0002032,TXN00017675,USR27832,MCH2457,Restaurant,,2026-03-17 08:41:11,2026-03-23 00:00:00,,14260.28,True,Fraud & Account Takeover,User says UPI PIN was not entered by them.,Medium,IN_PROGRESS,Chatbot,True
CBK0001442,TXN00004821,USR82070,MCH9291,Grocery,2026-03-08 00:00:00,2026-03-18 00:00:00,,10.0,165.89,False,Duplicate Debit & Billing,Merchant service was not delivered after payment.,Low,CLOSED,Chatbot,True
CBK0001529,TXN00008099,USR86223,MCH1511,Restaurant,2026-02-22 00:00:00,2026-02-24 00:00:00,2026-03-20 00:00:00,2.0,4576.69,False,Service & Delivery Failure,Customer says amount was debited twice.,Critical,CLOSED,Ivr,True
CBK0002605,TXN00007342,USR51261,MCH9573,Restaurant,2026-01-06 00:00:00,2026-01-02 14:08:00,2026-01-29 00:00:00,-3.411111111111111,9521.14,False,Service & Delivery Failure,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,Medium,IN_PROGRESS,Branch,True
CBK0000877,TXN00009172,USR96970,MCH9291,Restaurant,2026-02-13 08:27:00,2026-02-15 00:00:00,2026-02-18 00:00:00,1.6479166666666667,880.82,False,Duplicate Debit & Billing,Merchant service was not delivered after payment.,Medium,IN_PROGRESS,Ivr,True
CBK0001007,TXN00014381,USR51742,MCH7833,Grocery,2026-01-11 00:00:00,2026-02-10 00:00:00,,30.0,1523.0,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,High,RESOLVED,Call Center,True
CBK0001118,TXN00063034,USR93926,MCH9036,Apparel,2026-01-24 09:06:58,2026-01-26 00:00:00,,1.620162037037037,3681.27,False,Fraud & Account Takeover,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,High,IN_PROGRESS,Chatbot,False
CBK0002323,,USR71935,MCH3538,Miscellaneous Retail,2026-02-07 00:00:00,2026-03-09 06:02:09,2026-03-16 00:00:00,30.251493055555557,2538.09,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer. call dropped,Low,IN_PROGRESS,Email,False
CBK0001691,TXN00010383,USR15365,MCH4695,Transportation,2026-02-12 00:00:00,2026-02-22 12:37:00,2026-02-28 00:00:00,10.525694444444444,4163.19,False,Service & Delivery Failure,Customer says amount was debited twice.,Low,REJECTED,Ivr,True
CBK0002723,TXN00017184,USR90661,MCH2507,Grocery,2026-03-11 00:00:00,2026-03-13 12:43:00,2026-04-02 12:43:00,2.529861111111111,3231.22,False,Duplicate Debit & Billing,Customer says transaction was not authorized.,Medium,REJECTED,Ivr,True
CBK0000587,TXN00007285,USR87500,MCH1569,Grocery,,2026-02-01 08:40:00,2026-02-21 00:00:00,,4196.87,False,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,High,RESOLVED,Chatbot,True
CBK0001026,TXN00009371,USR52820,MCH8391,Pharmacy,2026-01-02 00:00:00,2026-01-03 00:00:00,2026-01-25 00:00:00,1.0,19521.83,True,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,Critical,IN_PROGRESS,Ivr,True
CBK0000797,TXN00010208,USR84323,MCH2140,Hotel & Lodging,2026-02-23 00:00:00,2026-02-25 00:00:00,2026-03-12 00:00:00,2.0,687.82,False,Service & Delivery Failure,User says UPI PIN was not entered by them.,Low,IN_PROGRESS,Ivr,True
CBK0002035,,USR74657,MCH1497,Pharmacy,2026-01-25 00:00:00,2026-01-27 00:00:00,,2.0,,False,Customer General Dispute,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,Low,IN_PROGRESS,Chatbot,False
CBK0000676,TXN00010013,USR25470,MCH9984,Hotel & Lodging,2026-03-24 17:08:02,2026-03-24 00:00:00,2026-04-15 00:00:00,-0.713912037037037,314.65,False,Service & Delivery Failure,Customer says transaction was not authorized.,High,IN_PROGRESS,Ivr,True
CBK0001459,TXN00007662,USR87831,MCH6142,Restaurant,2026-02-17 00:00:00,2026-02-18 00:00:00,2026-03-01 00:00:00,1.0,4479.85,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Medium,IN_PROGRESS,Ivr,True
CBK0000237,TXN00009246,USR24926,MCH2943,Hotel & Lodging,,2026-04-12 00:00:00,2026-05-02 00:00:00,,1644.04,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,Low,IN_PROGRESS,Chatbot,True
CBK0000595,TXN00004517,USR57955,MCH8710,Grocery,2026-02-22 00:00:00,2026-02-23 00:00:00,2026-02-24 00:00:00,1.0,676.55,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,Low,IN_PROGRESS,Ivr,True
CBK0002344,TXN00018840,USR45486,MCH8357,Hotel & Lodging,2026-02-20 00:00:00,2026-02-26 00:00:00,2026-03-04 00:00:00,6.0,1901.24,False,Duplicate Debit & Billing,complaint received after multiple failed attempts.,High,CLOSED,Branch,True
CBK0001299,TXN00006246,USR98736,MCH5076,Transportation,,2026-02-09 00:00:00,,,1584.81,False,Duplicate Debit & Billing,Complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Branch,True
CBK0000774,TXN00000794,USR78569,MCH4590,Restaurant,2026-03-03 00:00:00,2026-03-05 00:00:00,2026-04-04 10:25:44,2.0,124.85,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,Medium,IN_PROGRESS,Ivr,True
CBK0002779,TXN00001284,USR62254,MCH5430,Grocery,2026-01-04 00:00:00,2026-01-06 22:17:15,,2.9286458333333334,141.27,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Medium,CLOSED,App,True
CBK0001954,TXN00012046,USR82369,MCH6344,Grocery,2026-03-03 16:22:00,2026-03-06 06:22:00,2026-03-12 06:22:00,2.5833333333333335,2431.27,False,Duplicate Debit & Billing,Customer complaint text unclear due to poor call center notes.,Medium,IN_PROGRESS,Ivr,True
CBK0001697,TXN00015694,USR50776,MCH2822,Hotel & Lodging,2026-02-07 23:39:00,2026-02-09 21:39:04,2026-02-14 00:00:00,1.916712962962963,2581.01,False,Service & Delivery Failure,merchant service was not delivered after payment.,Low,IN_PROGRESS,Ivr,True
CBK0002305,TXN00008366,USR55382,MCH4721,Restaurant,,2026-03-04 00:00:00,,,1671.34,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,High,CLOSED,App,True
CBK0000206,TXN00019710,USR39190,MCH6651,Pharmacy,,2026-01-25 16:01:33,2026-02-01 16:01:33,,739.61,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,High,CLOSED,App,True
CBK0001744,TXN00009167,USR70912,MCH1602,Grocery,2026-02-23 00:00:00,2026-02-24 14:21:00,,1.5979166666666667,286.26,False,Service & Delivery Failure,Complaint received after multiple failed attempts. pls check asap,Medium,CLOSED,Chatbot,True
CBK0000128,TXN00012176,USR84571,MCH5742,Hotel & Lodging,2026-03-26 00:00:00,2026-04-05 23:32:00,,10.980555555555556,4272.46,False,Service & Delivery Failure,user says upi pin was not entered by them.,Low,RESOLVED,Call Center,True
CBK0001316,TXN00007966,USR52956,MCH2383,Miscellaneous Retail,2026-03-29 21:07:00,2026-03-30 00:00:00,,0.12013888888888889,4920.19,False,Fraud & Account Takeover,customer says transaction was not authorized.,Critical,REJECTED,Ivr,True
CBK0002296,TXN00004293,USR72591,MCH3992,Grocery,2026-01-05 00:00:00,2026-01-08 00:00:00,2026-01-14 00:00:00,3.0,830.77,False,Service & Delivery Failure,Complaint received after multiple failed attempts.,Medium,CLOSED,Branch,True
CBK0002062,TXN00005459,USR97255,MCH5730,Miscellaneous Retail,2026-02-01 00:00:00,,,,10125.57,False,Customer General Dispute,Complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Ivr,True
CBK0001537,TXN00001929,USR74377,MCH4082,Hotel & Lodging,,2026-01-26 14:10:44,2026-02-19 00:00:00,,1412.21,False,Customer General Dispute,Merchant service was not delivered after payment.,Low,IN_PROGRESS,App,True
CBK0000983,TXN00059214,USR51720,MCH6740,Miscellaneous Retail,2026-03-02 00:00:00,2026-03-03 21:54:00,,1.9125,2012.0,False,Customer General Dispute,complaint received after multiple failed attempts.,Medium,IN_PROGRESS,App,False
CBK0002273,TXN00013117,USR27533,MCH4185,Grocery,2026-02-28 00:00:00,2026-03-06 00:00:00,2026-03-06 00:00:00,6.0,355.32,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Critical,IN_PROGRESS,App,True
CBK0000522,TXN00009019,USR81185,MCH2065,Hotel & Lodging,2026-01-07 00:00:00,2026-01-11 02:56:13,2026-02-08 02:56:13,4.122372685185185,2738.39,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer. call dropped,Medium,CLOSED,App,True
CBK0002162,TXN00001120,USR94046,MCH9160,Restaurant,2026-01-27 00:00:00,2026-01-28 00:00:00,,1.0,8008.29,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Low,REJECTED,Call Center,True
CBK0002626,TXN00013045,USR87914,MCH6675,Grocery,2026-01-24 23:00:10,,2026-02-21 00:00:00,,1342.39,False,Service & Delivery Failure,Merchant service was not delivered after payment.,Low,REJECTED,Ivr,True
CBK0000257,TXN00015440,USR53356,MCH6943,Hotel & Lodging,2026-01-11 00:00:00,2026-01-13 00:00:00,2026-01-29 00:00:00,2.0,582.81,True,Duplicate Debit & Billing,Merchant service was not delivered after payment. pls check asap,Medium,IN_PROGRESS,Ivr,True
CBK0000598,TXN00012035,USR93286,MCH1314,Hotel & Lodging,2026-02-13 00:00:00,2026-02-14 09:58:00,2026-03-15 09:58:00,1.4152777777777779,1897.14,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Medium,IN_PROGRESS,Ivr,True
CBK0002739,TXN00017191,USR70236,MCH4655,Grocery,,,,,2345.0,False,Fraud & Account Takeover,customer says amount was debited twice.,Low,IN_PROGRESS,Chatbot,True
CBK0002426,,USR83808,MCH8011,Miscellaneous Retail,2026-03-30 00:00:00,2026-03-31 00:00:00,,1.0,540.94,False,Service & Delivery Failure,Customer says transaction was not authorized.,Medium,IN_PROGRESS,Ivr,False
CBK0001182,TXN00014058,USR96058,MCH5980,Pharmacy,2026-01-09 00:00:00,2026-01-19 00:00:00,,10.0,581.96,False,Duplicate Debit & Billing,User reports money deducted but merchant denies receiving payment.,Critical,IN_PROGRESS,Ivr,True
CBK0002183,TXN00014087,USR46806,MCH4485,Restaurant,2026-03-04 13:46:36,2026-03-19 00:00:00,,14.425972222222223,4901.36,False,Duplicate Debit & Billing,customer complaint text unclear due to poor call center notes.,Low,REJECTED,Call Center,True
CBK0000396,TXN00016780,USR34997,MCH1351,Hotel & Lodging,,2026-01-14 00:00:00,2026-02-12 12:04:00,,1017.31,False,Fraud & Account Takeover,User claims account was compromised before transaction. details missing,Low,IN_PROGRESS,Call Center,True
CBK0002371,TXN00007628,USR28839,MCH5264,Grocery,2026-02-03 00:00:00,2026-02-09 00:00:00,2026-02-10 00:00:00,6.0,3211.77,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Low,RESOLVED,Chatbot,True
CBK0000804,TXN00000677,USR35395,MCH8348,Hotel & Lodging,2026-01-22 00:00:00,2026-01-22 00:00:00,2026-02-17 10:58:31,0.0,2773.41,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Low,REJECTED,App,True
CBK0001112,TXN00013744,USR34212,MCH5076,Restaurant,,2026-04-02 00:00:00,,,1223.91,False,Fraud & Account Takeover,Customer says transaction was not authorized.,High,CLOSED,Call Center,True
CBK0000053,TXN00017140,USR93610,MCH8296,Grocery,2026-01-12 00:00:00,2026-01-12 11:37:03,,0.4840625,589.03,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Medium,CLOSED,App,True
CBK0002604,TXN00015102,USR10831,MCH8980,Transportation,2026-03-22 00:00:00,2026-03-23 20:33:00,,1.85625,1038.0,False,Fraud & Account Takeover,User says UPI PIN was not entered by them.,Medium,IN_PROGRESS,Ivr,True
CBK0001984,TXN00006529,USR67661,MCH7003,Grocery,2026-01-26 00:00:00,2026-02-01 00:00:00,2026-02-18 03:01:00,6.0,5747.29,False,Fraud & Account Takeover,customer says transaction was not authorized.,Low,IN_PROGRESS,Chatbot,True
CBK0001246,TXN00007847,USR79175,MCH4181,Transportation,2026-03-29 17:35:00,2026-04-14 00:00:00,2026-05-14 11:35:52,15.26736111111111,20805.74,True,Duplicate Debit & Billing,customer says amount was debited twice.,High,IN_PROGRESS,Chatbot,True
CBK0001124,TXN00018122,USR11419,MCH9594,Miscellaneous Retail,,2026-05-03 00:00:00,2026-05-27 02:01:00,,5694.69,False,Duplicate Debit & Billing,Complaint received after multiple failed attempts.,Medium,IN_PROGRESS,App,True
CBK0001317,TXN00016188,USR28015,MCH2822,Transportation,2026-01-23 00:00:00,2026-01-30 11:51:00,2026-02-02 00:00:00,7.49375,1305.41,False,Service & Delivery Failure,user claims account was compromised before transaction.,High,IN_PROGRESS,Call Center,True
CBK0002614,TXN00006336,USR70866,MCH8906,Restaurant,2026-02-14 00:00:00,2026-02-18 05:26:57,2026-02-22 00:00:00,4.227048611111111,846.13,False,Duplicate Debit & Billing,user reports money deducted but merchant denies receiving payment.,Medium,IN_PROGRESS,Chatbot,True
CBK0002164,TXN00001135,USR53527,MCH5076,Apparel,2026-02-07 00:00:00,2026-02-22 00:00:00,,15.0,2731.02,False,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,High,CLOSED,Chatbot,True
CBK0001777,TXN00006951,USR81327,MCH9661,Grocery,2026-02-02 07:12:00,2026-02-05 07:12:00,2026-03-06 07:12:00,3.0,3359.61,False,Fraud & Account Takeover,Customer says transaction was not authorized.,Medium,REJECTED,Ivr,True
CBK0000616,TXN00006990,USR38951,MCH8779,Transportation,2026-03-10 00:00:00,2026-03-09 11:42:44,2026-03-28 11:42:00,-0.5119907407407407,1208.16,False,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,Medium,REJECTED,App,True
CBK0000385,TXN00014076,USR11828,MCH8154,Grocery,2026-01-23 13:23:28,2026-01-26 22:23:00,2026-02-08 00:00:00,3.374675925925926,1915.56,False,Duplicate Debit & Billing,Complaint received after multiple failed attempts.,Low,IN_PROGRESS,Ivr,True
CBK0002097,TXN00065627,USR14083,MCH5177,Miscellaneous Retail,,2026-02-13 00:00:00,2026-03-14 08:43:00,,-3428.7,False,Customer General Dispute,Complaint received after multiple failed attempts.,High,REJECTED,Chatbot,False
CBK0001900,TXN00012829,USR86138,MCH3815,Grocery,2026-03-20 18:15:11,2026-04-05 07:15:11,2026-05-05 07:15:11,15.541666666666666,4506.23,False,Duplicate Debit & Billing,User reports money deducted but merchant denies receiving payment.,High,RESOLVED,Chatbot,True
CBK0001029,TXN00007595,USR85146,MCH5954,Pharmacy,,2026-04-03 06:18:10,,,1638.0,False,Duplicate Debit & Billing,User claims account was compromised before txn.,Medium,IN_PROGRESS,Chatbot,True
CBK0001052,TXN00015908,USR77900,MCH5264,Pharmacy,2026-01-21 00:00:00,2026-01-31 09:49:28,,10.409351851851852,540.0,False,Customer General Dispute,Customer says amount was debited twice.,Medium,IN_PROGRESS,Branch,True
CBK0000908,TXN00002368,USR71714,MCH9717,Department Store,2026-02-22 00:00:00,2026-02-23 00:00:00,2026-03-07 19:24:52,1.0,4581.54,False,Service & Delivery Failure,Customer complaint text unclear due to poor call center notes.,Low,IN_PROGRESS,Chatbot,True
CBK0000272,TXN00011208,USR31719,MCH5754,Restaurant,2026-01-28 00:00:00,,2026-02-07 00:00:00,,729.47,False,Fraud & Account Takeover,User claims account was compromised before transaction.,High,RESOLVED,Ivr,True
CBK0001049,TXN00019810,USR21832,MCH3020,Grocery,,,2026-04-17 00:00:00,,2801.1,False,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,High,RESOLVED,Email,True
CBK0000221,TXN00004354,USR82244,MCH2757,Restaurant,2026-03-03 18:42:43,2026-03-06 00:00:00,2026-03-22 00:00:00,2.220335648148148,1370.0,False,Duplicate Debit & Billing,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Medium,IN_PROGRESS,Ivr,True
CBK0001615,TXN00001397,USR23350,MCH9727,Grocery,2026-02-06 00:00:00,2026-02-09 00:00:00,2026-02-20 00:00:00,3.0,2972.0,False,Customer General Dispute,User claims account was compromised before transaction.,High,IN_PROGRESS,Email,True
CBK0002732,TXN00007712,USR86991,MCH7765,Hotel & Lodging,2026-02-01 00:00:00,2026-02-04 17:09:00,2026-02-12 17:09:22,3.714583333333333,-1151.15,False,Service & Delivery Failure,Customer says transaction was not authorized.,Medium,IN_PROGRESS,App,True
CBK0000571,TXN00018357,USR74628,MCH4473,Miscellaneous Retail,2026-02-08 02:15:15,2026-02-10 05:15:00,2026-03-04 00:00:00,2.1248263888888888,13142.13,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,Medium,IN_PROGRESS,Ivr,True
CBK0001992,TXN00012094,USR97149,MCH2503,Hotel & Lodging,2026-02-11 20:34:00,2026-02-12 00:00:00,,0.14305555555555555,878.0,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Low,REJECTED,Ivr,True
CBK0002152,TXN00005346,USR43944,MCH6429,Grocery,2026-03-05 00:00:00,2026-03-07 00:00:00,2026-03-28 00:00:00,2.0,3376.98,False,Service & Delivery Failure,User reports money deducted but merchant denies receiving payment.,Low,IN_PROGRESS,Email,True
CBK0002386,TXN00014331,USR72448,MCH7602,Hotel & Lodging,2026-01-20 00:00:00,2026-02-04 00:00:00,2026-02-06 00:00:00,15.0,-678.63,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,High,IN_PROGRESS,Call Center,True
CBK0000126,TXN00009782,USR75241,MCH8503,Pharmacy,2026-03-22 00:00:00,2026-04-06 19:49:00,2026-04-20 00:00:00,15.825694444444444,718.61,False,Duplicate Debit & Billing,Customer says transaction was not authorized.,Medium,RESOLVED,Ivr,True
CBK0000552,TXN00001358,USR59496,MCH5588,Grocery,2026-01-21 00:00:00,2026-01-23 00:00:00,2026-02-02 00:00:00,2.0,6742.91,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,Critical,IN_PROGRESS,Branch,True
CBK0002681,TXN00008227,USR87558,MCH3815,Transportation,2026-01-07 00:00:00,2026-01-10 12:14:00,2026-01-10 00:00:00,3.5097222222222224,2758.76,False,Customer General Dispute,Complaint received after multiple failed attempts.,High,REJECTED,Email,True
CBK0001091,TXN00003670,USR12026,MCH4593,Restaurant,2026-01-07 00:00:00,2026-02-06 00:00:00,2026-03-02 00:00:00,30.0,2583.29,False,Duplicate Debit & Billing,Customer says transaction was not authorized.,Low,REJECTED,Email,True
CBK0000174,TXN00013432,USR44848,MCH4003,Grocery,2026-01-28 00:00:00,2026-01-28 00:00:00,,0.0,616.19,False,Customer General Dispute,User says UPI PIN was not entered by them.,Low,REJECTED,Branch,True
CBK0000949,,USR50783,MCH9233,Miscellaneous Retail,2026-01-14 00:00:00,2026-01-25 01:55:00,,11.07986111111111,7400.39,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,Medium,IN_PROGRESS,Ivr,False
CBK0000519,TXN00010998,USR69938,MCH7992,Transportation,2026-01-29 23:14:08,,2026-02-04 00:00:00,,1567.73,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Low,IN_PROGRESS,Chatbot,True
CBK0000645,TXN00016469,USR59482,MCH1792,Transportation,2026-03-13 13:03:25,,,,12115.08,False,Duplicate Debit & Billing,Customer says transaction was not authorized.,Critical,IN_PROGRESS,Chatbot,True
CBK0000063,TXN00017905,USR73461,MCH3216,Grocery,2026-01-30 00:00:00,2026-01-30 00:00:00,2026-02-02 00:00:00,0.0,2185.09,False,Customer General Dispute,Customer says transaction was not authorized.,Low,RESOLVED,Chatbot,True
CBK0001394,TXN00009340,USR39542,MCH1320,Grocery,2026-02-18 13:01:11,2026-02-23 00:00:00,,4.457511574074074,1180.9,False,Duplicate Debit & Billing,User reports money deducted but merchant denies receiving payment.,Critical,IN_PROGRESS,Chatbot,True
CBK0001496,TXN00012480,USR39700,MCH9284,Transportation,2026-02-09 02:52:00,2026-02-19 00:00:00,2026-02-20 00:00:00,9.880555555555556,2178.0,False,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,High,CLOSED,Call Center,True
CBK0002246,TXN00009997,USR96095,MCH6849,Grocery,2026-03-28 00:00:00,2026-04-03 00:00:00,2026-04-14 12:51:03,6.0,22438.75,True,Service & Delivery Failure,Merchant service was not delivered after payment.,Medium,REJECTED,Chatbot,True
CBK0001245,TXN00014601,USR50737,MCH1920,Pharmacy,2026-03-17 00:00:00,2026-03-27 20:30:00,2026-04-20 00:00:00,10.854166666666666,689.0,False,Customer General Dispute,Payment made to unknown merchant as per customer statement.,Low,IN_PROGRESS,Ivr,True
CBK0000329,TXN00014927,USR30489,MCH4948,Transportation,2026-01-29 17:56:00,2026-03-16 00:00:00,2026-04-08 00:00:00,45.25277777777778,23395.64,True,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,Medium,IN_PROGRESS,App,True
CBK0001974,TXN00002369,USR83393,MCH3463,Transportation,2026-03-30 17:27:58,2026-04-01 15:27:58,2026-04-20 00:00:00,1.9166666666666667,1718.0,False,Customer General Dispute,Customer says transaction was not authorized.,Low,IN_PROGRESS,Branch,True
CBK0002363,TXN00002125,USR78593,MCH2757,Pharmacy,2026-03-04 00:00:00,2026-03-07 00:00:00,2026-03-22 00:00:00,3.0,2711.0,False,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,Low,CLOSED,Branch,True
